domain,label,source,domain_length,digit_ratio,dot_ratio,num_hyphens,hyphen_ratio,num_special_chars,special_char_ratio,subdomain_count,brand_keyword_position,registered_domain_length,has_cse_keyword_in_subdomain,is_malicious_gtld,brand_to_reg_length_ratio,min_brand_levenshtein,has_brand_in_path,has_ip,has_repeated_digits,consonant_ratio,vowel_ratio,longest_consonant_run,is_punycode,subdomain_depth,is_common_tld,tld_length,entropy,has_login,has_signin,has_secure,has_account,has_verify,has_update,has_support,has_banking,has_paypal,has_auth,has_security,has_confirm,has_https,domain_age_days,has_ssl,is_lets_encrypt,cert_domain_matches,has_mx,has_spf,cert_age_days,cert_days_remaining,a_record_count,ttl_value
comunicadto0.webcindario.com,Phishing,phishtank,28.0,0.0357142857142857,0.0714285714285714,0.0,0.0,0.0,0.0,1.0,2.0,15.0,1.0,0.0,0.2,0.6666666666666666,0.0,0.0,0.0,0.5,0.3928571428571428,2.0,0.0,1.0,1.0,3.0,3.708966082694623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,-1,-1,1,21579
rpovmxxbh.webcindario.com,Phishing,phishtank,25.0,0.0,0.08,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.64,0.28,6.0,0.0,1.0,1.0,3.0,3.893660689688186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,-1,-1,1,21579
sibecotechnics.ru,Phishing,phishtank,17.0,0.0,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,0.1764705882352941,99.0,0.0,0.0,0.0,0.5882352941176471,0.3529411764705882,3.0,0.0,0.0,0.0,2.0,3.4548223999466066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1240,1,0,0,1,1,-1,-1,1,596
provomsdl.webcindario.com,Phishing,phishtank,25.0,0.0,0.08,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.6,0.32,4.0,0.0,1.0,1.0,3.0,3.843856189774724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,-1,-1,1,21578
web-lnicio-rural.biz.site,Phishing,phishtank,25.0,0.0,0.08,2.0,0.08,0.0,0.0,1.0,2.0,8.0,1.0,1.0,0.375,0.5,0.0,0.0,0.0,0.48,0.36,2.0,0.0,1.0,0.0,4.0,3.843856189774724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,0,0,0,0,-1,-1,2,22
provinclasbip.webcindario.com,Phishing,phishtank,29.0,0.0,0.0689655172413793,0.0,0.0,0.0,0.0,1.0,2.0,15.0,1.0,0.0,0.2,0.6666666666666666,0.0,0.0,0.0,0.5862068965517241,0.3448275862068966,3.0,0.0,1.0,1.0,3.0,3.8404025467025056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,-1,-1,1,21578
provindkj.webcindario.com,Phishing,phishtank,25.0,0.0,0.08,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.6,0.32,4.0,0.0,1.0,1.0,3.0,3.8634651896016474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,-1,-1,1,21578
provincml.webcindario.com,Phishing,phishtank,25.0,0.0,0.08,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.6,0.32,4.0,0.0,1.0,1.0,3.0,3.753269689515109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,-1,-1,1,21578
imusicantibavaresi.de,Phishing,phishtank,21.0,0.0,0.0476190476190476,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.4761904761904761,0.4761904761904761,2.0,0.0,0.0,0.0,2.0,3.594465636961452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,1,0,-1,-1,1,148
iniciobrural.webcindario.com,Phishing,phishtank,28.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,1.0,2.0,15.0,1.0,0.0,0.2,0.6666666666666666,0.0,0.0,0.0,0.5,0.4285714285714285,2.0,0.0,1.0,1.0,3.0,3.5975583870244896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,-1,-1,1,21577
authjgxszcloxpnassocl.web.app,Phishing,phishtank,29.0,0.0,0.0689655172413793,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.6896551724137931,0.2413793103448276,9.0,0.0,1.0,0.0,3.0,4.021268494903765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,1,0,0,0,0,-1,-1,1,21600
authjgxszcloxpnassocl.firebaseapp.com,Phishing,phishtank,37.0,0.0,0.054054054054054,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.6486486486486487,0.2972972972972973,9.0,0.0,1.0,1.0,3.0,4.175273297885966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,1,0,0,0,1,-1,-1,1,300
jauniceverattisbannars.web.app,Phishing,phishtank,30.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,1.0,2.0,7.0,1.0,0.0,0.4285714285714285,0.6666666666666666,0.0,0.0,0.0,0.5666666666666667,0.3666666666666666,2.0,0.0,1.0,0.0,3.0,3.73624341298306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,0,0,0,0,-1,-1,1,21600
jauniceverattisbannars.firebaseapp.com,Phishing,phishtank,38.0,0.0,0.0526315789473684,0.0,0.0,0.0,0.0,1.0,2.0,15.0,1.0,0.0,0.2,0.6666666666666666,0.0,0.0,0.0,0.5526315789473685,0.3947368421052631,2.0,0.0,1.0,1.0,3.0,3.865576855207248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,0,0,0,1,-1,-1,1,300
provinciashjk.webcindario.com,Phishing,phishtank,29.0,0.0,0.0689655172413793,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.5862068965517241,0.3448275862068966,4.0,0.0,1.0,1.0,3.0,3.978333581185265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,-1,-1,1,21577
inicidaaavihn.webcindario.com,Phishing,phishtank,29.0,0.0,0.0689655172413793,0.0,0.0,0.0,0.0,1.0,2.0,15.0,1.0,0.0,0.2,0.6666666666666666,0.0,0.0,0.0,0.4827586206896552,0.4482758620689655,2.0,0.0,1.0,1.0,3.0,3.512479270691232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,-1,-1,1,21577
vanicadaranebanistercaris.web.app,Phishing,phishtank,33.0,0.0,0.0606060606060606,0.0,0.0,0.0,0.0,1.0,2.0,7.0,1.0,0.0,0.4285714285714285,0.6666666666666666,0.0,0.0,0.0,0.5454545454545454,0.3939393939393939,2.0,0.0,1.0,0.0,3.0,3.5695142871446017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,0,0,0,0,-1,-1,1,21600
vanicadaranebanistercaris.firebaseapp.com,Phishing,phishtank,41.0,0.0,0.048780487804878,0.0,0.0,0.0,0.0,1.0,2.0,15.0,1.0,0.0,0.2,0.6666666666666666,0.0,0.0,0.0,0.5365853658536586,0.4146341463414634,2.0,0.0,1.0,1.0,3.0,3.6925602361670986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,0,0,0,1,-1,-1,1,300
provincikhome.webcindario.com,Phishing,phishtank,29.0,0.0,0.0689655172413793,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.5517241379310345,0.3793103448275862,2.0,0.0,1.0,1.0,3.0,3.797467632984005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,-1,-1,1,21577
biprovinciahex.webcindario.com,Phishing,phishtank,30.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.5333333333333333,0.4,2.0,0.0,1.0,1.0,3.0,3.802910079649727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,-1,-1,1,21577
yandex.ru,Phishing,phishtank,9.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.5555555555555556,0.3333333333333333,2.0,0.0,0.0,0.0,2.0,3.169925001442312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10395,1,0,0,1,1,-1,-1,3,469
msbistorage.com,Phishing,phishtank,15.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,0.2,0.6666666666666666,0.0,0.0,0.0,0.6,0.3333333333333333,3.0,0.0,0.0,1.0,3.0,3.506890595608519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4111,1,0,0,1,0,-1,-1,1,1796
bietdoipokemonicefr.firebaseapp.com,Phishing,phishtank,35.0,0.0,0.0571428571428571,0.0,0.0,0.0,0.0,1.0,2.0,15.0,1.0,0.0,0.2,0.6666666666666666,0.0,0.0,0.0,0.5142857142857142,0.4285714285714285,2.0,0.0,1.0,1.0,3.0,3.804582217613529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,0,0,0,1,-1,-1,1,300
allianceswisspass.live.itonicsit.de,Phishing,phishtank,35.0,0.0,0.0857142857142857,0.0,0.0,0.0,0.0,2.0,1.0,12.0,0.0,0.0,0.25,1.0,0.0,0.0,0.0,0.5428571428571428,0.3714285714285714,3.0,0.0,2.0,0.0,2.0,3.528165873593316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,0,0,0,0,-1,-1,2,59
karresults-nic-in.in,Phishing,phishtank,20.0,0.0,0.05,2.0,0.1,0.0,0.0,0.0,1.0,20.0,0.0,0.0,0.15,0.6,0.0,0.0,0.0,0.55,0.3,3.0,0.0,0.0,0.0,2.0,3.546439344671015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1055,1,0,0,1,1,-1,-1,2,300
micronicsolutions.com,Phishing,phishtank,21.0,0.0,0.0476190476190476,0.0,0.0,0.0,0.0,0.0,1.0,21.0,0.0,0.0,0.1428571428571428,0.6666666666666666,0.0,0.0,0.0,0.5714285714285714,0.3809523809523809,2.0,0.0,0.0,1.0,3.0,3.272804327334621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2441,1,0,0,1,1,-1,-1,2,300
loyaltygateway.com,Phishing,phishtank,18.0,0.0,0.0555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.6111111111111112,0.3333333333333333,4.0,0.0,0.0,1.0,3.0,3.30827083453526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,0,0,1,1,-1,-1,1,298
43.156.0.130,Phishing,phishtank,12.0,0.75,0.25,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,2.6887218755408666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,0,0,0,0,-1,-1,0,-1
www.bookmarkindia.in,Phishing,phishtank,20.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.55,0.35,3.0,0.0,1.0,0.0,2.0,3.3464393446710154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5667,1,0,0,1,1,-1,-1,1,14396
brounicaro.web.app,Phishing,phishtank,18.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,1.0,2.0,7.0,1.0,0.0,0.4285714285714285,0.6666666666666666,0.0,0.0,0.0,0.5,0.3888888888888889,2.0,0.0,1.0,0.0,3.0,3.503258334775645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,0,0,0,0,-1,-1,1,21600
brounicaro.firebaseapp.com,Phishing,phishtank,26.0,0.0,0.0769230769230769,0.0,0.0,0.0,0.0,1.0,2.0,15.0,1.0,0.0,0.2,0.6666666666666666,0.0,0.0,0.0,0.5,0.4230769230769231,2.0,0.0,1.0,1.0,3.0,3.690260390968384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,0,0,0,1,-1,-1,1,300
salonandspaindia.com,Phishing,phishtank,20.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.55,0.4,4.0,0.0,0.0,1.0,3.0,3.2841837197791883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1584,1,0,0,1,1,-1,-1,1,14398
engineersclubindia.com,Phishing,phishtank,22.0,0.0,0.0454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.5454545454545454,0.4090909090909091,4.0,0.0,0.0,1.0,3.0,3.7201287774331866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8498,1,0,0,1,1,-1,-1,2,299
samsunmechanical.myportfolio.com,Phishing,phishtank,32.0,0.0,0.0625,0.0,0.0,0.0,0.0,1.0,2.0,15.0,1.0,0.0,0.2,0.6666666666666666,0.0,0.0,0.0,0.59375,0.34375,3.0,0.0,1.0,1.0,3.0,3.890319531114783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,0,0,0,0,-1,-1,4,53
iniciobanesconline.web.app,Phishing,phishtank,26.0,0.0,0.0769230769230769,0.0,0.0,0.0,0.0,1.0,2.0,7.0,1.0,0.0,0.4285714285714285,0.6666666666666666,0.0,0.0,0.0,0.5,0.4230769230769231,2.0,0.0,1.0,0.0,3.0,3.4406363526732666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,0,0,0,0,-1,-1,1,21599
iniciobanesconline.firebaseapp.com,Phishing,phishtank,34.0,0.0,0.0588235294117647,0.0,0.0,0.0,0.0,1.0,2.0,15.0,1.0,0.0,0.2,0.6666666666666666,0.0,0.0,0.0,0.5,0.4411764705882353,2.0,0.0,1.0,1.0,3.0,3.620571577105421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,0,0,0,1,-1,-1,1,299
indianna-uplink.web.app,Phishing,phishtank,23.0,0.0,0.0869565217391304,1.0,0.0434782608695652,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.5217391304347826,0.3478260869565217,2.0,0.0,1.0,0.0,3.0,3.468576629687865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,0,0,0,0,-1,-1,1,21600
indianna-uplink.firebaseapp.com,Phishing,phishtank,31.0,0.0,0.064516129032258,1.0,0.032258064516129,0.0,0.0,1.0,0.0,15.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.5161290322580645,0.3870967741935484,2.0,0.0,1.0,1.0,3.0,3.897587036123537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,0,0,0,1,-1,-1,1,300
apoyosbienestar.com,Phishing,phishtank,19.0,0.0,0.0526315789473684,0.0,0.0,0.0,0.0,0.0,1.0,19.0,0.0,0.0,0.1578947368421052,0.6666666666666666,0.0,0.0,0.0,0.5263157894736842,0.4210526315789473,2.0,0.0,0.0,1.0,3.0,3.681880802803402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1426,1,0,0,1,1,-1,-1,1,14398
districtchronicles.com,Phishing,phishtank,22.0,0.0,0.0454545454545454,0.0,0.0,0.0,0.0,0.0,1.0,22.0,0.0,0.0,0.1363636363636363,0.6666666666666666,0.0,0.0,0.0,0.6818181818181818,0.2727272727272727,5.0,0.0,0.0,1.0,3.0,3.51602764126623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8941,1,0,0,0,0,-1,-1,2,300
servertechnicalnoticeimmestae-reconecting.pages.dev,Phishing,phishtank,51.0,0.0,0.0392156862745098,1.0,0.0196078431372549,0.0,0.0,1.0,2.0,9.0,1.0,0.0,0.3333333333333333,0.75,0.0,0.0,0.0,0.5686274509803921,0.3725490196078431,3.0,0.0,1.0,0.0,3.0,3.847060951191088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,0,0,0,0,-1,-1,2,300
ersfilter-my.sharepoint.com,Phishing,phishtank,27.0,0.0,0.074074074074074,1.0,0.037037037037037,0.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.5925925925925926,0.2962962962962963,3.0,0.0,1.0,1.0,3.0,3.958229168669879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,0,0,0,0,-1,-1,2,240
vedomosti.ru,Legitimate,tranco_external,12.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.5,0.4166666666666667,2.0,0.0,0.0,0.0,2.0,3.4182958340544896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9776,1,0,0,0,1,-1,-1,1,595
metoffice.gov.uk,Legitimate,tranco_external,16.0,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.375,2.0,0.0,1.0,0.0,2.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,0,0,1,1,-1,-1,1,18
samsungmdec.com,Legitimate,tranco_external,15.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.2666666666666666,4.0,0.0,0.0,1.0,3.0,3.3232314287976203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2828,0,0,0,0,0,-1,-1,0,-1
modal.host,Legitimate,tranco_external,10.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.6,0.3,2.0,0.0,0.0,0.0,4.0,3.1219280948873624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,1,-1,-1,0,-1
gzone.ph,Legitimate,tranco_external,8.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.625,0.25,2.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,0,0,0,0,-1,-1,2,299
partner.co.il,Legitimate,tranco_external,13.0,0.0,0.1538461538461538,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.5384615384615384,0.3076923076923077,3.0,0.0,1.0,0.0,2.0,3.3927474104487847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,0,0,1,1,-1,-1,1,598
jecontacte.com,Legitimate,tranco_external,14.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.5714285714285714,0.3571428571428571,2.0,0.0,0.0,1.0,3.0,3.039148671903071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7244,1,0,0,0,0,-1,-1,2,58
a-yz.com,Legitimate,tranco_external,8.0,0.0,0.125,1.0,0.125,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.5,0.25,2.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,0,0,0,0,-1,-1,1,59
loo3laej.com,Legitimate,tranco_external,12.0,0.0833333333333333,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.4166666666666667,0.4166666666666667,1.0,0.0,0.0,1.0,3.0,3.0220552088742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,886,1,0,0,0,0,-1,-1,2,299
netcraze.net,Legitimate,tranco_external,12.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.5833333333333334,0.3333333333333333,3.0,0.0,0.0,1.0,3.0,2.8553885422075336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553,1,0,0,1,0,-1,-1,6,897
pixlates.com,Legitimate,tranco_external,12.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.5833333333333334,0.3333333333333333,2.0,0.0,0.0,1.0,3.0,3.584962500721156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,1,1,-1,-1,0,-1
nobroker.in,Legitimate,tranco_external,11.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.5454545454545454,0.3636363636363636,2.0,0.0,0.0,0.0,2.0,2.9139770731827523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,0,0,1,1,-1,-1,1,13421
zdusercontent.com,Legitimate,tranco_external,17.0,0.0,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.6470588235294118,0.2941176470588235,2.0,0.0,0.0,1.0,3.0,3.499227547132693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4010,0,0,0,1,1,-1,-1,1,238
withbuddies.com,Legitimate,tranco_external,15.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.6,0.3333333333333333,3.0,0.0,0.0,1.0,3.0,3.640223928941852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,0,0,1,1,-1,-1,3,58
163jiasu.com,Legitimate,tranco_external,12.0,0.25,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,1.0,3.0,3.584962500721156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3136,0,0,0,0,0,-1,-1,1,298
mollie.com,Legitimate,tranco_external,10.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.5,0.4,2.0,0.0,0.0,1.0,3.0,2.7219280948873625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8232,1,0,0,1,1,-1,-1,1,59
chromeexperiments.com,Legitimate,tranco_external,21.0,0.0,0.0476190476190476,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.6190476190476191,0.3333333333333333,3.0,0.0,0.0,1.0,3.0,3.4992275417233567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6322,0,0,0,1,1,-1,-1,1,300
truoptik.com,Legitimate,tranco_external,12.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.5833333333333334,0.3333333333333333,2.0,0.0,0.0,1.0,3.0,3.2516291673878226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,0,0,1,1,-1,-1,5,298
susercontent.com,Legitimate,tranco_external,16.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.625,0.3125,2.0,0.0,0.0,1.0,3.0,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1331,0,0,0,0,0,-1,-1,0,-1
getadblock.com,Legitimate,tranco_external,14.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.6428571428571429,0.2857142857142857,3.0,0.0,0.0,1.0,3.0,3.521640636343319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4936,1,0,0,1,1,-1,-1,2,27
