domain,label,source,domain_length,digit_ratio,dot_ratio,num_hyphens,hyphen_ratio,num_special_chars,special_char_ratio,subdomain_count,brand_keyword_position,registered_domain_length,has_cse_keyword_in_subdomain,is_malicious_gtld,brand_to_reg_length_ratio,min_brand_levenshtein,has_brand_in_path,has_ip,has_repeated_digits,is_common_tld,tld_length,entropy,has_login,has_signin,has_secure,has_account,has_verify,has_update,has_support,has_banking,has_paypal,has_auth,has_security,has_confirm,has_https
icicicarrier.com,Phishing,mock_Mock_Data_01_08_2025.xlsx,16.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,0.3125,0.6666666666666666,0.0,0.0,0.0,1.0,3.0,2.702819531114783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
icici.securehostdns.com,Phishing,mock_Mock_Data_01_08_2025.xlsx,23.0,0.0,0.08695652173913043,0.0,0.0,0.0,0.0,1.0,2.0,17.0,1.0,0.0,0.29411764705882354,0.6,0.0,0.0,0.0,1.0,3.0,3.501397825434103,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cicici.ci,Phishing,mock_Mock_Data_01_08_2025.xlsx,9.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.5555555555555556,0.2,0.0,0.0,0.0,0.0,2.0,1.3921472236645345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
icicic.cn,Phishing,mock_Mock_Data_01_08_2025.xlsx,9.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,1.0,0.5555555555555556,0.2,0.0,0.0,0.0,0.0,2.0,1.7527152789797045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
icici.sbi.au,Phishing,mock_Mock_Data_01_08_2025.xlsx,12.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,1.0,6.0,1.0,0.0,0.5,0.6,0.0,0.0,0.0,0.0,2.0,2.5849625007211556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xn--ccbank-2vabb.com,Phishing,mock_Mock_Data_01_08_2025.xlsx,20.0,0.05,0.05,3.0,0.15,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,3.0,3.4086949695628412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xn--ccbank-h8abb.com,Phishing,mock_Mock_Data_01_08_2025.xlsx,20.0,0.05,0.05,3.0,0.15,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,3.0,3.4086949695628412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xn--ccbank-vvabb.com,Phishing,mock_Mock_Data_01_08_2025.xlsx,20.0,0.0,0.05,3.0,0.15,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,3.0,3.3086949695628416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
loginindusinds.com,Phishing,mock_Mock_Data_01_08_2025.xlsx,18.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,3.0,3.30827083453526,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
indusindslogin.com,Phishing,mock_Mock_Data_01_08_2025.xlsx,18.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,3.0,3.30827083453526,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
icicidirect.finux.com,Phishing,mock_Mock_Data_01_08_2025.xlsx,21.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.0,1.0,2.0,9.0,1.0,0.0,0.5555555555555556,0.6666666666666666,0.0,0.0,0.0,1.0,3.0,3.3632869239960543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spocto360-icici.smartcollect.digital,Phishing,mock_Mock_Data_01_08_2025.xlsx,36.0,0.08333333333333333,0.05555555555555555,1.0,0.027777777777777776,0.0,0.0,1.0,2.0,20.0,1.0,0.0,0.25,0.6,0.0,0.0,0.0,0.0,7.0,3.8718956694089623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
icici.carriers.in,Phishing,mock_Mock_Data_01_08_2025.xlsx,17.0,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,1.0,2.0,11.0,1.0,0.0,0.45454545454545453,0.6,0.0,0.0,0.0,0.0,2.0,2.7274972248524723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
icici.billpro.online,Phishing,mock_Mock_Data_01_08_2025.xlsx,20.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,2.0,14.0,1.0,1.0,0.35714285714285715,0.3333333333333333,0.0,0.0,0.0,0.0,6.0,3.1037016960573487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
icicirewardspro.in.ultimacare.in,Phishing,mock_Mock_Data_01_08_2025.xlsx,32.0,0.0,0.09375,0.0,0.0,0.0,0.0,2.0,2.0,13.0,1.0,0.0,0.38461538461538464,99.0,0.0,0.0,0.0,0.0,2.0,3.694548827786958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
icici.toll.cust.it,Phishing,mock_Mock_Data_01_08_2025.xlsx,18.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,2.0,2.0,7.0,1.0,0.0,0.7142857142857143,0.5,0.0,0.0,0.0,0.0,2.0,2.8218881955261788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kyc-icicimpocket3385-f6f3ab.online,Phishing,mock_Mock_Data_01_08_2025.xlsx,34.0,0.17647058823529413,0.029411764705882353,2.0,0.058823529411764705,0.0,0.0,0.0,1.0,34.0,0.0,1.0,0.14705882352941177,0.3333333333333333,0.0,0.0,0.0,0.0,6.0,4.124083797069061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
apps.iciciprupms.com,Phishing,mock_Mock_Data_01_08_2025.xlsx,20.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,1.0,15.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,1.0,3.0,3.1464393446710153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
apicici.com,Phishing,mock_Mock_Data_01_08_2025.xlsx,11.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.45454545454545453,0.4,0.0,0.0,0.0,1.0,3.0,2.59490661824394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
icicibank.reliablegroupindia.com,Phishing,mock_Mock_Data_01_08_2025.xlsx,32.0,0.0,0.0625,0.0,0.0,0.0,0.0,1.0,2.0,22.0,1.0,0.0,0.22727272727272727,0.6666666666666666,0.0,0.0,0.0,1.0,3.0,3.7806390622295662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
icicibank.inifinity.com,Phishing,mock_Mock_Data_01_08_2025.xlsx,23.0,0.0,0.08695652173913043,0.0,0.0,0.0,0.0,1.0,2.0,13.0,1.0,0.0,0.38461538461538464,0.6666666666666666,0.0,0.0,0.0,1.0,3.0,3.168724588286137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iciciservices.fasteasy.in,Phishing,mock_Mock_Data_01_08_2025.xlsx,25.0,0.0,0.08,0.0,0.0,0.0,0.0,1.0,2.0,11.0,1.0,0.0,0.45454545454545453,99.0,0.0,0.0,0.0,0.0,2.0,3.319079570624175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
icici.wrms.com,Phishing,mock_Mock_Data_01_08_2025.xlsx,14.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,1.0,2.0,8.0,1.0,0.0,0.625,0.6,0.0,0.0,0.0,1.0,3.0,2.8423709931771084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
icici.fastage.com,Phishing,mock_Mock_Data_01_08_2025.xlsx,17.0,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,1.0,2.0,11.0,1.0,0.0,0.45454545454545453,0.6,0.0,0.0,0.0,1.0,3.0,3.2927701939369904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
managecredit.in,Phishing,mock_Mock_Data_01_08_2025.xlsx,15.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,2.0,3.3735572622751855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
icicibank.comvanguard.com,Phishing,mock_Mock_Data_01_08_2025.xlsx,25.0,0.0,0.08,0.0,0.0,0.0,0.0,1.0,2.0,15.0,1.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,1.0,3.0,3.6234651896016468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
icici-preprod-analytics.thewitslab.com,Phishing,mock_Mock_Data_01_08_2025.xlsx,38.0,0.0,0.05263157894736842,2.0,0.05263157894736842,0.0,0.0,1.0,2.0,14.0,1.0,0.0,0.35714285714285715,0.6,0.0,0.0,0.0,1.0,3.0,4.0605744745287495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sklep-detal.elgon.pl,Phishing,mock_Mock_Data_01_08_2025.xlsx,20.0,0.0,0.1,1.0,0.05,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,2.0,3.4841837197791885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
icicin.online,Phishing,mock_Mock_Data_01_08_2025.xlsx,13.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,1.0,0.38461538461538464,0.2,0.0,0.0,0.0,0.0,6.0,2.5654483718208256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
icicin.info,Phishing,mock_Mock_Data_01_08_2025.xlsx,11.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,1.0,0.45454545454545453,0.2,0.0,0.0,0.0,0.0,4.0,2.3685225277282065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iciclo.com.br,Phishing,mock_Mock_Data_01_08_2025.xlsx,13.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,2.0,2.8731406795131336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pop.icicbank.com,Phishing,mock_Mock_Data_01_08_2025.xlsx,16.0,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,1.0,3.0,3.202819531114783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ilmds.icicilombard.com.us.cas.ms,Phishing,mock_Mock_Data_01_08_2025.xlsx,32.0,0.0,0.15625,0.0,0.0,0.0,0.0,4.0,2.0,6.0,1.0,0.0,0.8333333333333334,0.6666666666666666,0.0,0.0,0.0,0.0,2.0,3.3871987351738495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ilmds.icicilombard.com.mcas.ms,Phishing,mock_Mock_Data_01_08_2025.xlsx,30.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,3.0,2.0,7.0,1.0,0.0,0.7142857142857143,0.6666666666666666,0.0,0.0,0.0,0.0,2.0,3.294739663055176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mailout.ext.icicbank.com,Phishing,mock_Mock_Data_01_08_2025.xlsx,24.0,0.0,0.125,0.0,0.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,1.0,3.0,3.6572682296173893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
posta.ext.icicbank.com,Phishing,mock_Mock_Data_01_08_2025.xlsx,22.0,0.0,0.13636363636363635,0.0,0.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,1.0,3.0,3.663532754804254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
icici.hmi-tech.in,Phishing,mock_Mock_Data_01_08_2025.xlsx,17.0,0.0,0.11764705882352941,1.0,0.058823529411764705,0.0,0.0,1.0,2.0,11.0,1.0,0.0,0.45454545454545453,0.6,0.0,0.0,0.0,0.0,2.0,2.889549430862088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gpvpn.icicicbank.com,Phishing,mock_Mock_Data_01_08_2025.xlsx,20.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,1.0,14.0,0.0,0.0,0.35714285714285715,0.1111111111111111,0.0,0.0,0.0,1.0,3.0,3.384183719779189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ww25.eazypayicicibank.com,Phishing,mock_Mock_Data_01_08_2025.xlsx,25.0,0.08,0.08,0.0,0.0,0.0,0.0,1.0,1.0,20.0,0.0,0.0,0.25,0.6666666666666666,0.0,0.0,0.0,1.0,3.0,3.8332696895151073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
icici.pertsol.com,Phishing,mock_Mock_Data_01_08_2025.xlsx,17.0,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,1.0,2.0,11.0,1.0,0.0,0.45454545454545453,0.6,0.0,0.0,0.0,1.0,3.0,3.2927701939369904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
icici.nexusi.in,Phishing,mock_Mock_Data_01_08_2025.xlsx,15.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,1.0,2.0,9.0,1.0,0.0,0.5555555555555556,0.6,0.0,0.0,0.0,0.0,2.0,2.732914563979398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
icicibank.rf.gd,Phishing,mock_Mock_Data_01_08_2025.xlsx,15.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,1.0,2.0,5.0,1.0,0.0,1.0,99.0,0.0,0.0,0.0,0.0,2.0,3.3232314287976203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bicicimimarlik.com,Phishing,mock_Mock_Data_01_08_2025.xlsx,18.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,1.0,18.0,0.0,0.0,0.2777777777777778,0.6666666666666666,0.0,0.0,0.0,1.0,3.0,2.9966241415109933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
biciciyapi.com,Phishing,mock_Mock_Data_01_08_2025.xlsx,14.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,0.35714285714285715,0.6666666666666666,0.0,0.0,0.0,1.0,3.0,2.8962915290459286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
icicibanklimitedindia.com,Phishing,mock_Mock_Data_01_08_2025.xlsx,25.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,1.0,25.0,0.0,0.0,0.2,0.6666666666666666,0.0,0.0,0.0,1.0,3.0,3.347601311512056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iccebank.com,Phishing,mock_Mock_Data_01_08_2025.xlsx,12.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,1.0,3.0,3.188721875540867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
icicicustomercare.in,Phishing,mock_Mock_Data_01_08_2025.xlsx,20.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,0.25,99.0,0.0,0.0,0.0,0.0,2.0,3.321928094887362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gpvpn.icicibannk.com,Phishing,mock_Mock_Data_01_08_2025.xlsx,20.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,1.0,14.0,0.0,0.0,0.35714285714285715,0.1111111111111111,0.0,0.0,0.0,1.0,3.0,3.4086949695628417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.icicibank-personalloan-bangalore.digiloan.in,Phishing,mock_Mock_Data_01_08_2025.xlsx,48.0,0.0,0.0625,2.0,0.041666666666666664,0.0,0.0,2.0,2.0,11.0,1.0,0.0,0.45454545454545453,1.0,0.0,0.0,0.0,0.0,2.0,3.8341479170272446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
acqweb.iciciank.com,Phishing,mock_Mock_Data_01_08_2025.xlsx,19.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,1.0,1.0,12.0,0.0,0.0,0.4166666666666667,0.1111111111111111,0.0,0.0,0.0,1.0,3.0,3.3660913291191914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ww25.icici.myclassboard.co,Phishing,mock_Mock_Data_01_08_2025.xlsx,26.0,0.07692307692307693,0.11538461538461539,0.0,0.0,0.0,0.0,2.0,2.0,15.0,1.0,0.0,0.3333333333333333,0.6,0.0,0.0,0.0,0.0,2.0,3.719294525666979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
icici.flg.in,Phishing,mock_Mock_Data_01_08_2025.xlsx,12.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,2.0,6.0,1.0,0.0,0.8333333333333334,0.6,0.0,0.0,0.0,0.0,2.0,2.5849625007211556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw.icicbank.com,Phishing,mock_Mock_Data_01_08_2025.xlsx,15.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,1.0,3.0,3.32323142879762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alumni.icicbank.com,Phishing,mock_Mock_Data_01_08_2025.xlsx,19.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,1.0,3.0,3.3263604079526936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
icici.five.in,Phishing,mock_Mock_Data_01_08_2025.xlsx,13.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,1.0,2.0,7.0,1.0,0.0,0.7142857142857143,0.6,0.0,0.0,0.0,0.0,2.0,2.4996981431844145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mail.comune.icici-bank.com,Phishing,mock_Mock_Data_01_08_2025.xlsx,26.0,0.0,0.11538461538461539,1.0,0.038461538461538464,0.0,0.0,2.0,1.0,14.0,0.0,0.0,0.35714285714285715,0.25,0.0,0.0,0.0,1.0,3.0,3.4885252948977477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ww35.icicibannk.com,Phishing,mock_Mock_Data_01_08_2025.xlsx,19.0,0.10526315789473684,0.10526315789473684,0.0,0.0,0.0,0.0,1.0,1.0,14.0,0.0,0.0,0.35714285714285715,0.1111111111111111,0.0,0.0,0.0,1.0,3.0,3.43162356584743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
com.ext.icicbank.com,Phishing,mock_Mock_Data_01_08_2025.xlsx,20.0,0.0,0.15,0.0,0.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,1.0,3.0,3.3841837197791884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
icicibank.co.in.familytiessc.com,Phishing,mock_Mock_Data_01_08_2025.xlsx,32.0,0.0,0.125,0.0,0.0,0.0,0.0,3.0,2.0,16.0,1.0,0.0,0.3125,0.6666666666666666,0.0,0.0,0.0,1.0,3.0,3.5900182662886326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
icicibankaccounts.com,Phishing,mock_Mock_Data_01_08_2025.xlsx,21.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,1.0,21.0,0.0,0.0,0.23809523809523808,0.6666666666666666,0.0,0.0,0.0,1.0,3.0,3.3273399000835084,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bk.icicibanklogin.com,Phishing,mock_Mock_Data_01_08_2025.xlsx,21.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.0,1.0,1.0,18.0,0.0,0.0,0.2777777777777778,0.6666666666666666,0.0,0.0,0.0,1.0,3.0,3.308751351247166,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bnk-en.icicibanklogin.com,Phishing,mock_Mock_Data_01_08_2025.xlsx,25.0,0.0,0.08,1.0,0.04,0.0,0.0,1.0,1.0,18.0,0.0,0.0,0.2777777777777778,0.6666666666666666,0.0,0.0,0.0,1.0,3.0,3.4936606896881854,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dgw.icicibanklogin.com,Phishing,mock_Mock_Data_01_08_2025.xlsx,22.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,1.0,1.0,18.0,0.0,0.0,0.2777777777777778,0.6666666666666666,0.0,0.0,0.0,1.0,3.0,3.5160276412662297,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ww17.w.icicibanklogin.com,Phishing,mock_Mock_Data_01_08_2025.xlsx,25.0,0.08,0.12,0.0,0.0,0.0,0.0,2.0,1.0,18.0,0.0,0.0,0.2777777777777778,0.6666666666666666,0.0,0.0,0.0,1.0,3.0,3.5932696895151075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ww25.autodiscover.icicibank.co,Phishing,mock_Mock_Data_01_08_2025.xlsx,30.0,0.06666666666666667,0.1,0.0,0.0,0.0,0.0,2.0,1.0,12.0,0.0,0.0,0.4166666666666667,99.0,0.0,0.0,0.0,0.0,2.0,3.9232314287976204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.icicibankpersonalloanbangalore.digitloan.in,Phishing,mock_Mock_Data_01_08_2025.xlsx,47.0,0.0,0.06382978723404255,0.0,0.0,0.0,0.0,2.0,2.0,12.0,1.0,0.0,0.4166666666666667,1.0,0.0,0.0,0.0,0.0,2.0,3.80907608535194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iccank.net,Phishing,mock_Mock_Data_01_08_2025.xlsx,10.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,3.0,2.9219280948873623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
icici.dev.sharajman.com,Phishing,mock_Mock_Data_01_08_2025.xlsx,23.0,0.0,0.13043478260869565,0.0,0.0,0.0,0.0,2.0,2.0,13.0,1.0,0.0,0.38461538461538464,0.6,0.0,0.0,0.0,1.0,3.0,3.609668477419888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
icicicic.cn,Phishing,mock_Mock_Data_01_08_2025.xlsx,11.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,1.0,0.45454545454545453,0.6,0.0,0.0,0.0,0.0,2.0,1.6767370300521325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
icici.kudosfinance.in,Phishing,mock_Mock_Data_01_08_2025.xlsx,21.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.0,1.0,2.0,15.0,1.0,0.0,0.3333333333333333,0.6,0.0,0.0,0.0,0.0,2.0,3.2913928761709617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
icici.cdotbihar.org,Phishing,mock_Mock_Data_01_08_2025.xlsx,19.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,1.0,2.0,13.0,1.0,0.0,0.38461538461538464,0.6,0.0,0.0,0.0,1.0,3.0,3.2608281712244547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
icicibank.nu,Phishing,mock_Mock_Data_01_08_2025.xlsx,12.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.4166666666666667,99.0,0.0,0.0,0.0,0.0,2.0,2.8553885422075336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cici.city,Phishing,mock_Mock_Data_01_08_2025.xlsx,9.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,4.0,2.113283334294875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cicici.net,Phishing,mock_Mock_Data_01_08_2025.xlsx,10.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.5,0.2,0.0,0.0,0.0,1.0,3.0,2.3709505944546687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
